id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,adrs_codeinsee,codepostal,commune,siteweb,autorisation_web,etat
W451000574,,2008-12-06,,LES GENS D'A BORD,LES GENS D'A BORD,014000,000000,Bateau Marie-Jo   RUE du Port  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000575,,2000-08-19,,SPORT LOISIR DETENTE 45,SPORT LOISIR DETENTE 45,011105,000000,Mairie  ,45338,45700,Villemandeur,,0,A
W451000576,,1995-10-25,,LES RYTHMIQUES,LES RYTHMIQUES,006040,000000,1  RUE de l'Abzoue  ,45187,45260,Lorris,,0,A
W451000577,,1998-08-15,,JUDO CLUB CHALETTOIS,JUDO CLUB CHALETTOIS,011145,000000,49  RUE Gambetta  ,45068,45120,Châlette-sur-Loing,,0,A
W451000578,,1972-09-02,2020-08-31,COMITE DES FETES,COMITE DES FETES,009030,000000,Mairie 73  RUE de la Mairie  ,45189,45210,Louzouer,,0,D
W451000579,,1972-03-29,,LES AMIS DES ECOLES MANDORAISES,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,école des catalpas 15 bis  RUE Chaintreau  ,45338,45700,Villemandeur,www.aem-villemandeur.fr,0,A
W451000580,,1991-12-04,,BADMINTON CLUB DE COULLONS,BADMINTON CLUB DE COULLONS,011000,000000,Mairie  ,45108,45720,Coullons,,0,A
W451000581,,2001-06-16,2009-06-22,ASSOCIATION DE DEFENSE DU QUARTIER SAINTE COLOMBE ET PROXIMITE,ASSOCIATION DE DEFENSE DU QUARTIER ...,030005,000000,18  RUE Sainte Colombe  ,45338,45700,Villemandeur,,0,D
W451000582,,1989-02-22,,ASSOCIATION D'AIDE A DOMICILE AUX PERSONNES AGEES INFIRMES ET ISOLEES DU CANTON DE BELLEGARDE,ASSOCIATION D'AIDE A DOMICILE AUX ...,017000,017025,maison de l'intercommunalité 4  AV de la quiétude  ,45031,45270,Bellegarde,,0,A
W451000583,,1935-07-02,,SOCIETE COMMUNALE DE CHASSE DE VILLEMANDEUR,SOCIETE COMMUNALE DE CHASSE DE VILL...,013005,000000,Mairie  ,45338,45700,Villemandeur,,0,A
W451000584,,2004-11-20,2009-02-17,CLUB SPORTIF ET DES LOISIRS DE L'ECOLE DE GENDARMERIE DE MONTARGIS,CLUB SPORTIF ET DES LOISIRS DE L'E...,011000,000000,106  RUE Coquillet -  BP 727  ,45208,45200,Montargis,,0,D
W451000585,,1981-09-29,,"ASSOCIATION SPORTIVE, GIEN, TENNIS DE TABLE","ASSOCIATION SPORTIVE, GIEN, TENNIS ...",011165,000000,Mairie 3  CHEM1 de Montfort  ,45155,45500,Gien,,0,A
W451000586,,1973-06-27,2016-12-19,ASSOCIATION D'AIDE A DOMICILE DU CANTON DE CHATILLON-SUR-LOIRE,ASSOCIATION D'AIDE A DOMICILE DU CANT,019000,000000,Centre médico-social 1  RUE de la Boyaudière  ,45087,45360,Châtillon-sur-Loire,,0,D
W451000587,,1990-01-17,,NEVOY LOISIRS,NEVOY LOISIRS,019010,000000,Mairie   PL de la Mairie  ,45227,45500,Nevoy,,0,A
W451000588,,2005-10-29,,CC WESTERN SPIRIT,CC WESTERN SPIRIT,006045,000000,19   Le Penher  ,56176,56400,Pluneret,,0,A
W451000589,,1946-03-23,,ASSOCIATION COMMUNALE DE CHASSE,ASSOCIATION COMMUNALE DE CHASSE,013005,000000,Mairie  ,45329,45220,Triguères,,0,A
W451000590,,2008-12-06,2013-01-23,A.I.E.T. 45 (AIDE A L'INSERTION PAR L'EDUCATION AU TRAVAIL),A.I.E.T. 45 (AIDE A L'INSERTION PA...,030000,000000,11  RUE de Cernoy  ,45087,45360,Châtillon-sur-Loire,,0,D
W451000591,,1984-08-30,,ASSOCIATION DES CHASSEURS DE FORETS,ASSOCIATION DES CHASSEURS DE FORETS,013005,000000,Rochelan  ,45345,45700,Vimory,,0,A
W451000592,,1999-12-04,2021-03-04,ETUDES INFORMATIQUE ET INTERNET E2I,ASSOCIATION POUR LE DEVELOPPEMENT D...,015005,000000,30   bois du cellier  ,45145,45210,Ferrières,,0,D
W451000593,,1954-05-07,2013-07-03,CANTINE SCOLAIRE,CANTINE SCOLAIRE,022510,000000,mairie      ,45328,45490,Treilles-en-Gâtinais,,0,D
W451000594,,2008-12-06,,SALSA & CO,SALSA & CO,006040,000000,16  RUE de Villiers ,45087,45360,Châtillon-sur-Loire,,0,A
W451000595,,2007-01-13,,ASSOCIATION DE SAUVEGARDE DU PATRIMOINE DE SAINT MAURICE SUR FESSARD,ASSOCIATION DE SAUVEGARDE DU PATRIM...,014000,024035,Mairie 29  RUE de la Mairie  ,45293,45700,Saint-Maurice-sur-Fessard,,0,A
W451000596,,1997-03-12,,LA NOUVELLE ALLIANCE,LA NOUVELLE ALLIANCE,006030,000000,42  RUE de César  ,45127,45680,Dordives,,0,A
W451000597,,2007-07-28,2011-06-25,ENTRE TERRE ET CIEL,ENTRE TERRE ET CIEL,002020,000000,2   Vallée au roy  ,45156,45120,Girolles,,0,D
W451000598,,1996-01-24,2012-09-25,ASSOCIATION INDEPENDANTE DE PARENTS D'ELEVES DES ECOLES D'OUZOUER SUR TREZEE,ASSOCIATION INDEPENDANTE DE PARENTS...,015005,000000,mairie      ,45245,45250,Ouzouer-sur-Trézée,,0,D
W451000599,,2008-12-06,,LA RONDE DES METIERS D'ART,LA RONDE DES METIERS D'ART,006090,000000,15  AV des Aulnoys  ,45127,45680,Dordives,,0,A
W451000600,,1973-03-23,,LES VETERANS DE SAINT HILAIRE LES ANDRESIS,LES VETERANS DE SAINT HILAIRE LES A...,019000,000000,Mairie  ,45281,45320,Saint-Hilaire-les-Andrésis,,0,A
W451000601,,1945-10-14,,LA BOULE SPORTIVE GIENNOISE,LA BOULE SPORTIVE GIENNOISE,011035,000000,Mairie  ,45155,45500,Gien,,0,A
W451000602,,2003-11-01,,CHORALE KOBZAR,CHORALE KOBZAR,003045,006030,16  RUE Gaston Jaillon  ,45068,45120,Châlette-sur-Loing,,0,A
W451000603,,,,SYNDICAT INTERCOMMUNAL DE CHASSE DE LA SELLE SUR LE BIED ET SAINT LOUP DE GONOIS,SYNDICAT INTERCOMMUNAL DE CHASSE DE...,013005,000000,Mairie  ,45307,45210,La    Selle-sur-le-Bied,,0,A
W451000604,,2008-12-06,,LOISIR AQUATIQUE,LOISIR AQUATIQUE,011125,000000,11  AV printaniere  ,45115,45320,Courtenay,,0,A
W451000605,,2002-09-21,,C'VINOTLAND,C'VINOTLAND,015025,000000,Mairie 3  RUE de la Mairie  ,45004,45200,Amilly,,0,A
W451000606,,2008-12-06,,MADIKADANS',MADIKADANS',006045,000000,7  AV de la République  ,45148,45210,Fontenay-sur-Loing,,0,A
W451000607,,1977-07-26,,CERCLE PHILOSOPHIQUE ET CULTUREL DE MONTARGIS,CERCLE PHILOSOPHIQUE ET CULTUREL DE...,016050,000000,4  RUE Chatouillat  ,45208,45200,Montargis,,0,A
W451000608,,1997-06-28,2008-06-16,REST'O CHEZ NOUS,REST'O CHEZ NOUS,019000,000000,Mairie      ,45083,45220,Château-Renard,,0,D
W451000609,,1995-01-04,,GYMNASTIQUE ENTRETIEN CORBEILLES EN GATINAIS,GYMNASTIQUE ENTRETIEN CORBEILLES EN...,011105,000000,Mairie  ,45103,45490,Corbeilles,,0,A
W451000610,,2008-12-06,2010-08-31,AQUA DÉTENTE,AQUA DETENTE,011125,000000,mairie      ,45103,45490,Corbeilles,,0,D
W451000611,,1972-01-22,,ASSOCIATION DES PARENTS D'ELEVES DES ECOLES PUBLIQUES D'ADON LA BUSSIERE,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Mairie  ,45060,45230,La    Bussière,,0,A
W451000612,,1912-02-01,,HARMONIE FANFARE DE BEAULIEU SUR LOIRE,HARMONIE FANFARE DE BEAULIEU SUR LOIRE,006030,000000,Mairie   PL de l'Eglise  ,45029,45630,Beaulieu-sur-Loire,,0,A
W451000613,,,,SOCIETE DE CHASSE DE SAINT GERMAIN DES PRES,SOCIETE DE CHASSE DE SAINT GERMAIN ...,013005,000000,6  IMP des Houzons  ,45279,45220,Saint-Germain-des-Prés,,0,A
W451000614,,1977-09-03,,KOUSAI JUDO JUJITSU CHANBARA,KOUSAI JUDO JUJITSU CHANBARA,011010,000000,salle d'arts martiaux 10  RUE Jodon  ,45338,45700,Villemandeur,,0,A
W451000615,,2008-12-06,,TRISKELLE COULEUR CAMELEON CREATION,TRISKELLE COULEUR CAMELEON CREATION,006090,000000,12  ALL des Buissons de Diane - Arrabloy  ,45155,45500,Gien,,0,A
W451000616,,,,LES JEUNES DE LA PUISAYE,LES JEUNES DE LA PUISAYE,015000,000000,Mairie 12  RTE Impériale  ,45323,45420,Thou,,0,A
W451000617,,1992-12-09,,GROUPEMENT INDEPENDANT DES PARENTS D'ELEVES DU COLLEGE DU CHINCHON,GROUPEMENT INDEPENDANT DES PARENTS ...,015000,015005,5  RUE Cormenin  ,45208,45200,Montargis,,0,A
W451000618,,2008-12-06,,SOS GLOBI 45,SOS GLOBI 45,017125,000000,40  RUE l'Europe  ,45208,45200,Montargis,,0,A
W451000619,,1970-01-31,,ASSOCIATION DES PARENTS D'ELEVES ECOLE PRIMAIRE MAURICE MEUNIER,ASSOCIATION DES PARENTS D'ELEVES E...,015005,000000,Ecole Maurice Meunier   RUE Emile Decourt  ,45208,45200,Montargis,,0,A
W451000620,,2008-12-06,2013-03-30,"ASSOCIATION POUR L'EDUCATION, LA SANTE ET L'ENVIRONNEMENT A MADAGASCAR (ASSOCIATION E.S.E.M)","ASSOCIATION POUR L'EDUCATION, LA S...",020005,000000,48  CHEM1 des Grands Javots  ,45279,45220,Saint-Germain-des-Prés,,0,D
W451000621,,1969-08-10,,"COMITE DE CHALETTE SUR LOING DE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE, MAROC ET TUNISIE",COMITE DE CHALETTE SUR LOING DE LA ...,038105,000000,32  RUE Claude Debussy  ,45068,45120,Châlette-sur-Loing,,0,A
W451000622,,2007-04-14,,MILLE SOURIRES,MILLE SOURIRES,007000,000000,4  RUE de Crowborough ,45208,45200,Montargis,,0,A
W451000623,,2004-04-10,,GATINAIS PAINTBALL,GATINAIS PAINTBALL,011000,000000,34  AV Henri Barbusse  ,45338,45700,Villemandeur,,0,A
W451000624,,2001-08-11,,CHATILLON DANSE,CHATILLON DANSE,006040,000000,PL Coligny  ,45085,45230,Châtillon-Coligny,,0,A
W451000625,,,,COMITE DES FETES DE GIEN,COMITE DES FETES DE GIEN,009030,000000,Maison des Associations   RUE Paulin Enfert  ,45155,45500,Gien,,0,A
W451000626,,1987-08-26,,ASSOCIATION CHAILLY LOISIRS 2,ASSOCIATION CHAILLY LOISIRS 2,034240,000000,Mairie  ,45066,45260,Chailly-en-Gâtinais,,0,A
W451000627,,1962-04-14,2020-12-22,ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC - PEEP DU SECTEUR SCOLAIRE DE GIEN,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,1207  RTE de gien - bois martin  ,45227,45500,Nevoy,,0,D
W451000628,,1986-02-12,,GAILLARDIN LE FRANC,GAILLARDIN LE FRANC,011095,000000,Piscine du Lac  ,45208,45200,Montargis,,0,A
W451000629,,2008-12-06,2021-01-01,RENOUVEAU ET AVENIR DE GRISELLES,RENOUVEAU ET AVENIR DE GRISELLES,014000,000000,68 bois le roi  ,45161,45210,Griselles,,0,D
W451000630,,2001-08-25,,CENTRE PROTESTANT EVANGELIQUE DE MONTARGIS,CENTRE PROTESTANT EVANGELIQUE DE MO...,040000,000000,168  RUE Paul Doumer  ,45208,45200,Montargis,,0,A
W451000631,,2003-01-18,,EGLISE PROTESTANTE EVANGELIQUE DE MONTARGIS,EGLISE PROTESTANTE EVANGELIQUE DE M...,022542,040000,168  RUE Paul Doumer  ,45208,45200,Montargis,,0,A
W451000632,,1998-08-08,2020-07-01,AVENIR GYMNASTIQUE VOLONTAIRE DE COURTENAY,AVENIR GYMNASTIQUE VOLONTAIRE DE CO...,011105,000000,Mairie  ,45115,45320,Courtenay,,0,D
W451000633,,1993-07-14,,LA CHASSE DU RUET,LA CHASSE DU RUET,007000,013005,Mairie  ,45156,45120,Girolles,,0,A
W451000634,,1979-03-14,,TENNIS CLUB DE LADON,TENNIS CLUB DE LADON,011165,000000,Mairie  ,45178,45270,Ladon,,0,A
W451000635,,2008-12-06,,ASSOCIATION DES MEDECINS GENERALISTES DU GIENNOIS (AMGG),ASSOCIATION DES MEDECINS GENERALIST...,017000,000000,12  RUE Jeanne d'Arc  ,45155,45500,Gien,,0,A
W451000636,,2000-11-18,,AMICALE DU PERSONNEL DU COLLEGE PABLO PICASSO,AMICALE DU PERSONNEL DU COLLEGE PAB...,015075,000000,41  RUE Voltaire  ,45068,45120,Châlette-sur-Loing,,0,A
W451000637,,1987-07-08,,ASSOCIATION SPORTIVE DU BASKET CHATILLONNAIS,ASSOCIATION SPORTIVE DU BASKET CHAT...,011065,000000,Mairie   RUE de l'Hôtel de ville  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000638,,1972-12-22,,ASSOCIATION DES PARENTS D'ELEVES DES ECOLES PUBLIQUES,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Mairie  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000639,,2005-02-19,,LES AMOURS DE POILLY,LES AMOURS DE POILLY,019010,000000,Mairie 24  RUE de Sully  ,45254,45500,Poilly-lez-Gien,,0,A
W451000640,,1973-03-08,,ASSOCIATION D'EDUCATION POPULAIRE ET SPORTIVE,ASSOCIATION D'EDUCATION POPULAIRE ...,011010,000000,Ecole Primaire 29  RUE de la Mairie  ,45293,45700,Saint-Maurice-sur-Fessard,,0,A
W451000641,,2003-07-26,,TODO TANGO,TODO TANGO,006040,000000,Salle de la Gaîté 17  AV Georges Bannery  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000642,,1998-12-26,,ASSOCIATION MONTARGOISE DES TAXIS,A.M. TAXIS,005000,000000,1  PL de la gare  ,45208,45200,Montargis,,0,A
W451000643,,1973-11-29,,COMITE FNACA MONTARGIS/AMILLY,COMITE FNACA MONTARGIS/AMILLY,038105,000000,50  RUE Chambon  ,45338,45700,Villemandeur,,0,A
W451000644,,2008-12-06,,A.C.D. AIDE ET COOPERATION POUR LE DEVELOPPEMENT NORD-SUD ET SUD-SUD,A.C.D. AIDE ET COOPERATION POUR LE ...,014035,000000,8  RUE de la quintaine  ,45208,45200,Montargis,,0,A
W451000645,,1901-07-01,,SOCIETE DE CHASSE,SOCIETE DE CHASSE,013005,000000,Le rendez-vous des chasseurs  ,45004,45200,Amilly,,0,A
W451000646,,2003-09-20,,LES PALMEURS DU GATINAIS,LES PALMEURS DU GATINAIS,011095,000000,32  RUE Claude Debussy  ,45068,45120,Châlette-sur-Loing,,0,A
W451000647,,2008-12-06,,LILO'S EVENTS,LILO'S EVENTS,006100,000000,546  RTE de Viroy  ,45004,45200,Amilly,,0,A
W451000648,,1972-08-06,,COMITE DE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE,COMITE DE LA FEDERATION NATIONALE D...,038105,000000,Mairie  ,45293,45700,Saint-Maurice-sur-Fessard,,0,A
W451000649,,1972-06-17,,ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE DE MONTCRESSON-CORTRAT-SOLTERRE,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Mairie  ,45212,45700,Montcresson,,0,A
W451000650,,2008-12-06,,ASSOCIATION DES COMMERCANTS DU CARRE D'ANTIBES,ASSOCIATION DES COMMERCANTS DU CARR...,022535,000000,330  AV d'Antibes  ,45004,45200,Amilly,,0,A
W451000651,,2000-07-08,,ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE CAMILLE CLAUDEL,ASSOCIATION DE PARENTS D'ELEVES DE...,015005,000000,19  AV Jean Jaurès  ,45068,45120,Châlette-sur-Loing,,0,A
W451000652,,1981-01-13,,MONTARGIS ACCUEILLE,MONTARGIS ACCUEILLE,007035,000000,40  RUE de Crowborough  ,45208,45200,Montargis,,0,A
W451000653,,1976-11-16,2012-10-11,ASSOCIATION NON AFFILIEE DES PARENTS D'ELEVES DU COLLEGE PABLO PICASSO,ASSOCIATION NON AFFILIEE DES PARENT...,015005,000000,46 Bis  RUE Camille Desmoulins  ,45068,45120,Châlette-sur-Loing,,0,D
W451000654,,1980-08-16,2022-01-16,LES RABOLIOTS,LES RABOLIOTS,021020,000000,Mairie   RUE de la Poste  ,45096,45290,Les   Choux,,0,D
W451000655,,2003-08-16,,ENTR'ACT,ENTR'ACT,007000,000000,Mairie 1 bis  RUE de la Libération  ,45338,45700,Villemandeur,,0,A
W451000656,,1973-12-18,,AMICALE DE PECHE,AMICALE DE PECHE,013010,000000,Mairie 24  RUE de Sully  ,45254,45500,Poilly-lez-Gien,,0,A
W451000657,,2001-08-04,,COURT' AUTO MOTO PASSION,CAMP,011160,000000,Mairie 1  PL Honoré Combe  ,45115,45320,Courtenay,,0,A
W451000658,,2005-06-04,,AMITIE MONTARGIS CAMEROUN,AMITIE MONTARGIS CAMEROUN,003045,009050,Mairie  ,45208,45200,Montargis,,0,A
W451000659,,1997-03-26,,GYM LA FORME,GYM LA FORME,011105,007000,Mairie  ,45187,45260,Lorris,,0,A
W451000660,,1976-10-20,,FOYER DES ELEVES DU CES PABLO PICASSO,FOYER DES ELEVES DU CES PABLO PICASSO,015025,000000,24  RUE Pierre Proudhon  ,45068,45120,Châlette-sur-Loing,,0,A
W451000661,,1964-01-10,,ADAPAGE MONTARGIS,ADAPAGE MONTARGIS,019000,000000,41  RUE Jean Jaurès  ,45338,45700,Villemandeur,www.adapage.fr,0,A
W451000662,,1965-01-01,,AU FIL DE VOS IDEES,AU FIL DE VOS IDEES,009005,000000,MAIRIE      ,45129,45220,Douchy,,0,A
W451000663,,1999-05-22,,ASSOCIATION DES PARENTS D'ELEVES DU COLLEGE AUGUSTE RENOIR - APECAR,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Mairie  ,45145,45210,Ferrières,,0,A
W451000664,,1994-02-23,2013-09-13,L'ECOLE EN FETE,L'ECOLE EN FETE,015000,015005,RUE Sainte  Apolline  ,45145,45210,Ferrières,,0,D
W451000665,,1988-02-24,,FOYER SOCIO EDUCATIF DU COLLEGE PIERRE DEZARNAULDS,FOYER SOCIO EDUCATIF DU COLLEGE PIE...,019047,000000,38  AV de la République  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000666,,1983-01-13,,ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE PUBLIQUE MIXTE DE SAINT MAURICE SUR FESSARD,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Ecole Primaire de St Maurice Sur Fessard  ,45293,45700,Saint-Maurice-sur-Fessard,,0,A
W451000667,,2005-05-21,2008-09-23,MICHEL ANIM,MICHEL ANIM,006000,000000,LD les Chambaults  ,45329,45220,Triguères,,0,D
W451000668,,2007-02-03,,LA BASSE COURRE,LA BASSE COURRE,006000,006030,Le Challonge  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000669,,2008-12-06,,ASSOCIATION DES RESSORTISSANTS DE LA COMMUNE DE TOUFOUNDE CIVE EN FRANCE (ARCFCF),ASSOCIATION DES RESSORTISSANTS DE L...,020000,000000,18  RUE des Vanneaux  ,45155,45500,Gien,,0,A
W451000670,,2008-12-06,,SUPERSOUND,SUPERSOUND,006030,000000,8  RUE des Vergers  ,45148,45210,Fontenay-sur-Loing,,0,A
W451000671,,2008-12-06,,RADIO CLUB AMILLOIS,RADIO CLUB AMILLOIS,005010,000000,7  LOT Boulogne  ,45249,45200,Paucourt,,0,A
W451000672,,,,ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE DE LA CLERY,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,RUE Sainte Appoline  ,45145,45210,Ferrières,,0,A
W451000673,,,,ASSOCIATION COMMUNALE DE CHASSE 'LA LEVRETTE',ASSOCIATION COMMUNALE DE CHASSE 'L...,013005,000000,Mairie 2  PL de la Mairie  ,45205,45270,Mézières-en-Gâtinais,,0,A
W451000674,,2003-02-15,,R. E. U. N. I. S. POUR NOGENT,R. E. U. N. I. S. POUR NOGENT,001000,000000,4  RUE des plemonts  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000675,,1998-08-08,,TENNIS CLUB DE COURTENAY,TENNIS CLUB DE COURTENAY,011165,000000,Mairie  ,45115,45320,Courtenay,,0,A
W451000676,,1993-11-10,,GYMNASTIQUE VOLONTAIRE DE GONDREVILLE,GYMNASTIQUE VOLONTAIRE DE GONDREVILLE,011000,011105,60  RUE Georges Pallain  ,45158,45490,Gondreville,,0,A
W451000677,,,,FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE - SECTION LOCALE DE BONNY-SUR-LOIRE.,FEDERATION NATIONALE DES ANCIENS CO...,038105,000000,Mairie  ,45040,45420,Bonny-sur-Loire,,0,A
W451000678,,1983-12-21,,LES AMIS DE L'ORGUE DE COURTENAY,LES AMIS DE L'ORGUE DE COURTENAY,006030,000000,Mairie      ,45115,45320,Courtenay,,0,A
W451000679,,1989-12-27,2014-09-02,JUDO CLUB VAL DE LOIRE,JUDO CLUB VAL DE LOIRE,011145,000000,mairie  ,45040,45420,Bonny-sur-Loire,,0,D
W451000680,,1998-02-07,,KARATE CLUB CHATEAU-RENARD - KCCR,KARATE CLUB CHATEAU-RENARD - KCCR,011145,000000,Mairie  ,45083,45220,Château-Renard,,0,A
W451000681,,1975-09-28,,ASSOCIATION POUR LES ENFANTS DES ECOLES DE SAINT GERMAIN DES PRES ET DE GY LES NONAINS,ASSOCIATION DES PARENTS D'ELEVES D...,015005,000000,Mairie  ,45279,45220,Saint-Germain-des-Prés,,0,A
W451000682,,2008-12-06,,ASSOCIATION AFRIQUE FRANCE CULTURE ET INTEGRATION- AAFFCI,AAFFCI,020000,000000,57  BD J.F Kennedy  ,45208,45200,Montargis,,0,A
W451000683,,2008-01-19,2008-10-14,MS COMPETITION,MS COMPETITION,011000,011160,23  RUE de l'égalité  ,45129,45220,Montcorbon,,0,D
W451000684,,2008-12-06,2021-02-13,SAVATE NOGENTAISE,SAVATE NOGENTAISE,006045,000000,la cave  ,45229,45290,Nogent-sur-Vernisson,,0,D
W451000685,,1901-07-01,,APEL SAINT-LOUIS,APEL SAINT-LOUIS - SAINT-CHARLES,015005,000000,3  PL du Château  ,45208,45200,Montargis,,0,A
W451000686,,1995-10-25,,GYMNASTIQUE VOLONTAIRE DE CEPOY,GYMNASTIQUE VOLONTAIRE DE CEPOY,011105,000000,Mairie 11  AV du Château  ,45061,45120,Cepoy,,0,A
W451000687,,1998-02-14,,JOUR DE FETE,JOUR DE FETE,015075,015025,Mairie 1  RUE de la Mairie  ,45222,45210,Nargis,,0,A
W451000688,,2008-12-06,2021-10-29,FONTENAY SUR LOING ; CULTURE ET LOISIRS,FONTENAY SUR LOING ; CULTURE ET LOI...,006000,000000,Mairie  ,45148,45210,Fontenay-sur-Loing,,0,D
W451000689,,1984-05-17,,TENNIS CLUB MUNICIPAL DE VILLEMANDEUR,TENNIS CLUB MUNICIPAL DE VILLEMANDEUR,011165,000000,Mairie  ,45338,45700,Villemandeur,,0,A
W451000690,,1981-02-11,,ASSOCIATION POILLY LEZ GIEN ET SAINT MARTIN SUR OCRE D'AIDE AU TIERS MONDE,ASSOCIATION POILLY LEZ GIEN ET SAIN...,003015,000000,mairie      ,45291,45500,,,0,A
W451000691,,1996-01-10,,CLUB FEMININ DES ANCIENNES DE L'A.S.A.,CLUB FEMININ DES ANCIENNES DE L'A....,020000,000000,24  RUE Hoche  ,45208,45200,Montargis,,0,A
W451000692,,1990-12-19,2017-03-23,ASSOCIATION DES ETUDIANTS DU CENTRE DE FORMATION EN SOINS INFIRMIERS DE L'AGGLOMERATION MONTARGOISE,ASSOCIATION DES ETUDIANTS DU CENTRE...,017020,000000,Centre de formation en soins infirmier    rue du chateau  ,45068,45120,Châlette-sur-Loing,,0,D
W451000693,,2005-07-23,2016-12-12,ASSOCIATION SPORTIVE - FOOT LOISIRS CHATILLON COLIGNY,ASSOCIATION SPORTIVE FOOT LOISIRS,011075,000000,6  RTE des Bottemines  ,45085,45230,Châtillon-Coligny,,0,D
W451000694,,2007-12-01,,AMICALE DES PERSONNELS DU COLLEGE LE GRAND CLOS,AMICALE DES PERSONNELS DU COLLEGE L...,015000,015075,8  RUE Flandres-Dunkerque 1940  ,45208,45200,Montargis,,0,A
W451000695,,1982-06-27,,ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE DU BOURG,ASSOCIATION DE PARENTS D'ELEVES DE...,015005,000000,55  RUE des Mésanges  ,45247,45700,Pannes,,0,A
W451000696,,1997-02-19,,ASSOCIATION DES PARENTS D'ELEVES INDEPENDANTS DE L'ECOLE DE VIROY ETRE OU NE PAS ETRE... PARENTS D'ELEVES A VIROY,ASSOCIATION DES PARENTS D'ELEVES I...,015005,000000,160  RUE Aristide Briand  ,45004,45200,Amilly,,0,A
W451000697,,1995-07-19,2008-10-27,ENTENTE DES COMMERÇANTS ET ARTISANS DU PAYS LORRICOIS (E.C.A.P.L.),ENTENTE DES COMMERCANTS ET ARTISANS...,022535,000000,28  PL du mail  ,45187,45260,Lorris,,0,D
W451000698,,1996-12-18,,UNION COMMERCIALE ET ARTISANALE DE CHATILLON S LOIRE,UNION COMMERCIALE ET ARTISANALE DE ...,022542,000000,Mairie  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000699,,1986-11-26,,AMICALE SPORTIVE DES ECOLES PRIMAIRES DE LORRIS,AMICALE SPORTIVE DES ECOLES PRIMAIR...,011000,000000,Mairie  ,45187,45260,Lorris,,0,A
W451000700,,1998-07-25,2017-10-12,SAINT MARTIN EN FETE,SAINT MARTIN EN FETE,030005,000000,Mairie  ,45291,45500,Saint-Martin-sur-Ocre,,0,D
W451000701,,1993-11-10,,ASSOCIATION DE CROSS DE DOUCHY,ASSOCIATION DE CROSS DE DOUCHY,011000,011180,Mairie  ,45129,45220,Douchy,,0,A
W451000702,,1901-07-01,,COMITE DES FETES,COMITE DES FETES,009030,000000,Mairie  ,45127,45680,Dordives,,0,A
W451000703,,2003-04-19,2013-01-14,UNION SPORTIVE BRIAROISE DE CYCLISME,UNION SPORTIVE BRIAROISE DE CYCLISME,011180,000000,54  RTE de Beaulieu  ,45087,45360,Châtillon-sur-Loire,,0,D
W451000704,,2002-07-27,,POILLY-SCRABBLE,POILLY-SCRABBLE,007005,000000,24  RUE de Sully  ,45254,45500,Poilly-lez-Gien,,0,A
W451000705,,2008-12-06,,CHRYSALIDIS,CHRYSALIDIS,014035,000000,65  LOT Les Hauts de la Selle  ,45307,45210,Selle-sur-le-Bied,,0,A
W451000706,,2008-12-06,,CRECHENDO,CRECHENDO,011050,000000,1078  RUE Camille Thierry  ,45247,45700,Pannes,,0,A
W451000707,,1997-04-26,,LES P'TITES CANAILLES,LES P\'TITES CANAILLES,011400,000000,Mairie 9   Grande Rue  ,45281,45320,Saint-Hilaire-les-Andrésis,,0,A
W451000708,,1990-10-17,,SOURIRE POUR LES ENFANTS MALADES DE L'AGGLOMERATION MONTARGOISE,ASSOCIATION POUR LE DEVELOPPEMENT D...,017000,017130,658  RUE des Bourgoins  ,45004,45200,Amilly,,0,A
W451000709,,1985-03-27,2008-10-27,ASSOCIATION DE DECOUVERTE ET D'INITIATION A L'ARBRE ET A LA FORET (ADIAF),ASSOCIATION DE DECOUVERTE ET D'INI...,016000,000000,Arboretum national des barres  ,45229,45290,Nogent-sur-Vernisson,,0,D
